Opening_Price,Closing_Price_Previous_Day,Daily_High,Daily_Low,Trading_Volume,Market_Cap,P/E_Ratio,EPS,Beta,Dividend_Yield,50_Day_Moving_Avg,200_Day_Moving_Avg,RSI,MACD,Stock_Price
0.3586368678745754,0.9652276595056907,0.6979597110879232,0.5308563173997339,0.9688731386826049,0.9031397404741807,0.5120008566141597,0.9056796353769807,0.4043046580626566,0.23042066535662464,0.23267817682208514,0.6623155244421267,0.5010703207072771,0.6589508470054467,377.1801877742066
0.6860759642621699,0.022322872897717616,0.05403959234790234,0.5326777265912499,0.1910354777600769,0.6325337688044397,0.5521857391706481,0.5857603583708912,0.3024553798310107,0.6398435062778967,0.829492636485023,0.9980712535922371,0.8384443861722143,0.5574987596799474,333.0372640547401
0.19342959167995655,0.6814458761198209,0.9376537855579782,0.2118665397323024,0.2559956205265771,0.14900854341165115,,0.40656150342365927,0.06269563888638408,0.8749499914902802,0.5576719047025667,0.3310942920003558,0.34398297606109696,0.29025122019090677,964.9448154923829
0.4554801723926418,0.337041688488145,0.5479463040706094,0.7735172522712942,0.6744612834443735,0.2944568927541171,0.5287410115397793,0.8401261599122508,0.06820623474272547,0.07829726698690476,0.5561700680497534,0.6391151283898032,0.2114130157759041,0.745220126691518,771.9734107089788
0.6462633770407274,0.9232892682362864,0.1689542018585367,0.7513742653580107,0.08364309058326702,0.5652924095178975,0.5518951394991458,0.3883850446467406,0.8445711476685672,0.004370644786012234,0.5201794018985207,0.21715354983518742,0.7434986191164329,0.04306742630609717,20.195940773529376
0.8315546881815776,0.8380922267069515,0.8328660124035029,0.15256852673266985,0.6304065185610449,0.014367359183389605,0.8479625912891998,0.7229751935086205,0.5311537308992527,0.7305914330966171,0.09432409665177222,0.5286558321768563,0.29127649181644544,0.972619463222973,957.4154865182018
0.8571179506239017,0.7332756958339769,0.9337476352497319,0.34684330456547374,0.9008798989881812,0.3252382321067103,0.732796719691153,0.7364169117764491,0.018349876454093472,0.3610596982781952,0.019432672408497886,0.9970920176102486,0.122196761829238,0.5428108956481094,775.4396297266734
0.7905562387626373,0.20126360226089246,0.48505266809547265,0.6074287609211508,0.16020475439554538,0.7785554599115385,0.2993364571893653,0.21102307633884032,0.5582887464374169,0.4103136276429379,0.9202859446364178,0.880062698198154,0.4833506633888832,0.35926377472559756,149.17471445425556
0.3255179816312652,0.2675636230815074,0.5445478537124773,0.8049786047345435,0.31075660820355777,0.1900940896880815,0.4754838061832868,0.06903441679766653,0.7012790061297068,0.5183582663019336,0.49637480797285416,0.3004453795500225,0.9046734375317367,0.0904862918495527,76.33812541131712
0.8698240088870314,0.37670520241592265,0.8806235159750223,0.7287614583323836,0.1041707266620383,0.8315362865093536,0.6821768336995051,0.03230191291534845,0.13370268210966996,0.6356280558356951,0.6626005028802849,0.746651432837595,0.7202454007749819,0.6595199546699549,308.19409365945336
0.7662389017464225,0.5750857058923728,0.2607913855244549,0.9123766137307182,0.01821403093197793,0.3665617198714902,0.7288702930971633,0.4271560411496743,0.02483440748001431,0.06598090311621319,0.6486373691382886,0.9648645994052997,0.5518636358344989,0.5067578180237691,624.1815293460618
0.31832521305626726,0.25669067386606315,0.020984981756284715,0.27295486764047117,0.4491104408652524,0.19794978304895017,0.08734798848142922,0.7177278672546026,0.8946202690680671,0.9367720696870856,0.6179987284969893,0.052774582599281805,0.7408626299617734,0.11009530526188638,616.5466891494674
0.6697481176878239,0.7793658357478758,0.7258647108264727,0.9518838057611306,0.7381462844673897,0.6932097779818085,0.2617431721831024,0.9247686864359017,0.1795438707941669,0.9048966114731264,0.31266254334591037,0.13016359387766874,0.8266830272711707,0.002495453600829145,275.85012514922045
0.8320883176808307,0.2623118420459759,0.8847212727556213,0.6914791822415791,0.6661833328505901,0.3653195631648434,0.05940297389077098,0.8300730982055773,0.17090379517652798,0.3722586418947522,0.6003546855090818,0.4822537385606217,0.19866063517131805,0.1406163568822839,445.6749786574178
0.12324627225029061,0.8630078814992009,0.031559549061333625,0.9770142595998943,0.1985286903854141,0.11032229687907813,0.5769716547767951,0.07998595794069663,0.6024532631635949,0.8506266448136132,0.047898021467424834,0.7998686045285441,0.3944774409821187,0.15949063383120998,211.89015571373548
0.17609648026745905,0.9187645436942262,0.11060575194066447,0.866782787115657,0.5442446209836146,0.03905617881643908,0.4644761457173383,0.8174495144763007,0.7262027876391004,0.48878241768471786,0.860049879696217,0.1203647617802297,0.9099410533923689,0.8464412084833488,50.57868516673747
0.708276825657236,0.8178877421287493,0.543815506842666,0.6751624290976669,0.5605980707077789,0.3554285305079493,0.5688607973611776,0.2574653325319257,0.44027917084078527,0.2807754072602432,0.12288778946138901,0.32186185638990616,0.8519872181847706,0.3810807706423057,516.9704674268787
0.7480036489688691,0.17519785423816125,0.4244191591676416,0.11485606933517656,0.1386210633674897,,0.6074818174490111,0.21337190735486222,0.47442319428879864,0.8633061669779479,0.17420150867648287,0.019210533073514835,0.6519951406635723,0.053498208088684995,346.9911342520381
0.9799402385724459,0.609620283798881,0.4703963528439723,0.42999254002430676,0.5730706585169314,0.09062443672021492,0.9300190588194958,0.6256420685518778,0.1839784976109088,0.5625810537646628,0.13325650583301163,0.017552717558312114,0.630516985213998,0.6484833418701278,542.88243229793
0.5836965828034155,0.18348320436002308,0.603429858494767,0.056510940924519804,0.6092383555719223,0.5540170191076188,0.6552548308390995,0.8954756057523938,0.8503581052395366,0.9806541915625387,0.976241032936575,0.7723196933737526,0.956419622177728,0.867283885889112,946.5073224704516
0.7275824498949729,0.0753842546437552,0.049049888269887765,0.8375995675057702,0.4896558578716983,0.8146066843749209,0.3129182706552194,0.3976498583230128,0.7001867210119319,0.9153267369320932,0.08776147447888594,0.8614781446346063,0.7930127248793652,0.31553927072985466,143.3703116953211
0.3552166141315596,0.04646147722190963,0.015740611116717984,0.4770061263577291,0.09553964549731053,0.19400181441521303,0.8467671995266636,0.5710283912504525,0.6336324372661134,0.18747933083192003,0.8286618044544195,0.8679797724397476,0.5233275937130434,0.9125577718786598,1.9620183109553269
0.8448286249545817,0.731324176674438,0.7340759156936286,0.10539347395086329,0.2708360376956658,0.06684721981767605,0.008681209226308662,0.15830953138391013,0.88048718264694,0.23987405903605152,0.9701539625917217,0.5972909995612061,0.23725848763469037,0.4971308034842128,76.87821328212519
0.21909482270011538,0.9839735581823739,0.8472649839049639,0.026238788782329103,0.9477760314674711,0.7210651073028873,0.08238125202127833,0.6706377463264456,0.6469266979656855,0.21878874580758345,0.7584467000075756,0.08706470331296712,0.4894451812312478,0.009923207163087922,462.708296101629
0.9687374888947464,0.7515636317769093,0.15885207615965602,0.341674039951283,0.16056237780817628,0.7666174641293146,0.05889632542771517,0.8404066555637142,0.9421963388357298,0.6766279428062999,0.2129654500014342,0.3600900958135508,0.47723987480893126,0.6046247722022537,706.9320298023235
0.6686630898116874,0.5542147153188828,0.35131392082185575,0.890917280564903,0.08139205801795824,0.46625605424349503,0.7755648384674807,0.060872665291400896,0.7053352168113012,0.819711622753325,0.6608312985270522,0.012936892275355993,0.18013702713220625,0.34211307889195075,580.763603317189
0.2336900356380459,0.9626521402274274,0.6515939141137936,0.2969709573515703,0.9296974986654456,0.7405941994761869,0.28460721182704196,0.3788815694019554,0.19942885830395674,0.9710739982658219,0.5172964958900732,0.8960566874979846,0.3464997710168477,0.8608416030974757,494.894607373747
0.05388684842716396,0.982090317524288,0.9120343670333027,0.36320294477665493,0.7747221653145774,0.752257926473826,0.9012547971029317,0.3072549811288111,0.4655200053141495,,0.778579454135216,0.39346671874027916,0.8457252329121221,0.04695403923240149,353.9631310924124
0.7820463029629902,0.20676585943370063,0.2861209078237872,0.49321484359559364,0.4497345010699739,0.5205701068698809,0.5447755956720238,0.33152769103149693,0.17522751301703,0.768481229287306,0.3999761490871421,0.505840862459059,0.6446967183511181,0.909637922306656,309.974171531501
0.7075528311402199,0.04545922559038451,0.8385603633980176,0.9893550151275191,0.47248502537138215,0.9695903364546007,0.5473287423431494,0.4596159958719498,0.33140476472745506,0.6575548758333388,0.2298204205250446,0.10493421851440432,0.02723710258421408,0.29238011271526376,376.2861751049801
0.39577083216703823,0.5520766962812478,0.29274982518700643,0.9840595723854112,,0.4409753884464087,,0.26062651333707565,0.04833213978899109,0.559508633437328,0.7510646831324317,0.19570981433606793,0.36791093781607076,0.016616226727160566,611.6349540090713
0.8395220557222121,0.7799635249316695,0.06325403087429238,0.3648676093204113,0.9552866138494954,0.39202705607897703,0.5262086767240161,0.3552428610103552,0.5961313881282618,0.9781568756368222,0.9975025034811971,0.7747149780111912,0.4043110980204393,0.4944322008289883,167.7539558655362
0.35673132811230546,0.9855746299043462,0.7077603058254037,0.44893144543351127,0.012115270109602339,0.5204834143905483,0.9839282017016179,0.5230609089730519,0.18242668548911367,0.022093747104774852,0.35470375812420907,0.9182280556966069,0.996554108175881,0.9453679748120026,771.3620830546257
0.7294199932542568,0.5581427284406553,0.590686146382252,0.5389920090919609,0.7070493049229883,0.41887322669535243,0.6692040049557655,0.12161211495720103,0.26569530656148377,0.8360030388086295,0.9037489307433911,0.5390082375602997,0.0316356172129324,0.9269735707917681,575.2532400931103
0.7020642580272864,0.4140279237553608,0.5983789431994964,0.4297748344413661,0.46533922673205097,0.8868098656594017,0.16108424691711154,0.10366913548223677,0.002728744513015746,0.3140003756121267,0.1474137664844274,0.21998549513811116,0.011238982665376929,0.2271954146877032,269.1563776114276
0.33271158193237393,0.031567496409881324,0.6079041242971477,0.568800348883758,0.09703577850992506,0.595009777518401,0.9986539186088776,0.9444689528115406,0.002670993367663299,0.7953783113303596,0.35360527623648597,0.06365137033462742,0.29598321371620806,0.3217365163129623,501.1529628112837
0.5232442393090568,0.6610837672688546,0.749055612208408,0.24590304256326667,0.321770570248497,0.3083817068597352,0.36273686812087647,0.9996563089563387,0.7779433028274259,0.974990465268697,0.6931110595470572,0.4062707016472843,0.38974418362697494,0.4885811449750451,962.7786876851663
0.41686978336443736,0.8283262460927457,0.46500201302669286,0.295614360210846,0.7748602686966518,0.8544204093813946,0.4204289561404514,0.667808571905532,0.058804533888304755,0.5294648519714666,0.04498113774550805,0.029190840494468073,0.612924850522739,0.30333538239498714,20.491529145194033
0.7425371624554654,0.8960825606325922,0.1393911737303507,0.7245228385789239,0.5145199982883433,0.11211925016269886,0.6515926064807247,0.6094668031064728,0.5156418674007825,0.926471204559658,0.5210796961040165,0.9905151154502125,0.509228813848111,0.11585203830136759,199.52264090122918
0.4704712510750304,0.18232876255507124,0.5971334852174273,0.6931321751936012,0.46843527870709367,0.09770296768314823,0.4686413985835529,0.0814542147344004,0.682125955506534,0.7903682248650875,0.962380327227039,0.14880210712845643,0.5324203355333041,0.5675373675354186,448.38023990327804
0.9224765337809797,0.6272766405965142,0.1455096456453211,0.4363513239631892,0.6547625285062505,0.7002844320692974,0.8630739985905735,0.18050711984439716,0.9515421467554984,0.05913941201559225,0.983762134568902,0.8577670928664085,0.6602727827621713,0.7349955002644216,638.4397217798281
0.07269200591879643,0.04147986289445238,0.10176579655136553,0.08735981466413778,0.5473812334694351,0.21544398711178914,0.8602056372067265,0.44574862306807217,0.6955104764582749,0.6528730929701598,0.31985303892971007,0.24316757352572904,0.3424562852966352,0.7966583738498375,212.22826628548518
0.5862768484196185,0.25353866251917534,0.8178464430604302,0.05475938611030673,0.6991833749902954,0.4391008057493109,0.7312903860658883,0.9274612802434268,0.7500340979469039,0.44196535531138237,0.15097568151388074,0.8063509758054337,0.46070552692137157,0.07531232345712979,931.4039483761962
0.719055397776866,0.2918519659165897,0.04888822950518523,0.9027510149740777,0.48310109209391006,0.28096105317302156,0.7163865578849116,0.8859023776825637,0.0003070750337554884,0.6878521850421537,0.7670116940184214,0.20992742727949298,0.4896238314101744,0.08928589891793581,642.5720124246421
0.7467498825153476,0.8474560185633525,0.1081866573246606,0.8164602534328347,0.7715701704845336,0.3469133203708973,0.6902895299335833,4.8123894311746795e-05,0.9317976544659986,0.5503832353083729,0.6203388640619995,0.6646594135390986,0.5613690172183667,0.8567638875394631,877.4319489564305
0.6097018321515439,0.9077599912404726,0.5823316222340089,0.1711224219805666,0.9135625558393029,0.6816274983597768,0.6992389944355561,0.9854817505716017,0.07519655420957916,0.42859260709517133,0.2390953929866152,0.6304264647136572,0.8068116837480719,0.9663107088924127,329.3179302503185
0.4545961069547201,0.7862182306426042,0.9170515920403796,0.6833254325358847,0.2427325524497712,0.6078541511077914,0.9699520478171866,0.9875538288615654,0.6423598237167781,0.8869877578719892,0.2003493638486028,0.24607860495221678,,0.1352353754948079,828.9539343066295
0.19110643809347894,0.4205485991200517,0.5895842877533504,0.6038172189682717,0.2919760086655644,0.9206138979503482,0.9150999076078628,0.39206805305237247,0.4342917694302971,0.7024971168239118,0.6629958963989008,0.38229701496096236,0.4142442515210034,0.34803894342153896,378.2192168994463
0.23538500695330788,0.4581383629241397,0.6864341319025404,0.741966705314293,0.7788736482559626,0.37473201345312146,0.7646359942849736,0.006516315691875274,0.4770499377168822,0.7939044001326908,0.6300447206413533,0.4740631241545077,0.6446420066063492,0.9069460031486639,252.75177246120495
0.5663818006102074,0.7997861914601062,0.9807427252251976,0.7055682020755667,0.5733257638890635,0.03748594712534026,0.37447789825458755,0.5654427335151183,0.7972065717060325,0.43810478964757626,0.9600582757647734,0.2717937526236749,0.7445671952103164,0.4190314170841275,911.6553391637931
0.48598849456590587,0.8025020338654403,0.29621526165170553,0.09681205659514314,0.5202555846134271,0.5287946118037488,0.7971677722253737,0.9683192062321018,0.05530068632834839,0.5916894737431089,0.6812785303147999,0.9858013507485217,0.9425902142769116,0.7124507647119775,92.21847567885455
0.5217894112444659,0.16152392229926127,0.3841765552044174,0.5851223250571543,0.7252003965957537,0.6353995574791123,0.7141228018277412,0.4291525045518977,0.727627290571009,0.1437412560197192,0.16258631176311356,0.16283214582946282,0.8908649570357761,0.07603406330863449,942.8887960564042
0.8015083727334759,0.23357089804673714,0.46842994049525066,0.915956595465678,0.5859372296875067,0.2101176862323586,0.2840900603188071,0.9204466238957857,0.42714392510997834,0.5869854830067894,0.45993219662538876,0.3784380880484496,0.22327912693240193,0.6861915004846021,458.5152058676055
0.7182420262721204,0.2748850916073995,0.7890108430548304,0.8545352003016795,0.9206750962396304,0.16121241391836993,0.3039236836132664,0.8603533475036956,0.19854020282789397,0.00346845924349537,0.8708273102516345,0.32644944175136936,0.41449752513895,0.44633402572063796,992.6254734858617
0.8482746006672285,0.3378921445934604,0.8922798858564818,0.616939138048048,0.5272867240336843,0.3256145071274624,0.24371169628118583,0.6240584427773487,0.4468941600565761,0.9105160099320063,0.49163871611404975,0.5117949167011911,0.41672328113600077,0.789262996991285,539.5946537350288
0.4248391981092704,0.2693419997497549,0.8620308742935098,0.5968282213652403,0.5915102197690018,0.6108222071639265,0.7188397482056668,0.31306798931256685,0.033844370833002846,0.8105931608770096,0.12890505388163742,0.7218197372105442,0.08231529828732875,0.3753078420284921,757.4881720823031
